物品ID,物品名称,模型路径
3769,"业余鸭嘴靴","chara/equipment/e0004/model/c0101e0004_sho.mdl"
2521,"业余鹤嘴锄","chara/weapon/w7001/obj/body/b0001/model/w7001b0001.mdl"
1758,"业火战斧","chara/weapon/w0401/obj/body/b0031/model/w0401b0031.mdl"
45051,"丛林之幻梦 - 主手","chara/weapon/w0631/obj/body/b0001/model/w0631b0001.mdl"
45051,"丛林之幻梦 - 副手","chara/weapon/w0698/obj/body/b0121/model/w0698b0121.mdl"
10022,"丛林工作裤","chara/equipment/e0043/model/c0101e0043_dwn.mdl"
10021,"丛林束腰衣","chara/equipment/e0043/model/c0101e0043_top.mdl"
10023,"丛林皮鞋","chara/equipment/e0043/model/c0101e0043_sho.mdl"
16592,"东方丽人发饰","chara/equipment/e6032/model/c0101e6032_met.mdl"
16593,"东方丽人服","chara/equipment/e6032/model/c0101e6032_top.mdl"
16594,"东方丽人衬裙","chara/equipment/e6032/model/c0101e6032_dwn.mdl"
16595,"东方丽人靴","chara/equipment/e6032/model/c0101e6032_sho.mdl"
24599,"东方书生帽","chara/equipment/e6084/model/c0101e6084_met.mdl"
24601,"东方书生草履","chara/equipment/e6084/model/c0101e6084_sho.mdl"
24600,"东方书生袴","chara/equipment/e6084/model/c0101e6084_top.mdl"
21039,"东方佳人发饰","chara/equipment/e6050/model/c0101e6050_met.mdl"
21040,"东方佳人服","chara/equipment/e6050/model/c0101e6050_top.mdl"
21041,"东方佳人靴","chara/equipment/e6050/model/c0101e6050_sho.mdl"
14856,"东方公子布鞋","chara/equipment/e6014/model/c0101e6014_sho.mdl"
14854,"东方公子长衫","chara/equipment/e6014/model/c0101e6014_top.mdl"
14855,"东方公子长裤","chara/equipment/e6014/model/c0101e6014_dwn.mdl"
15642,"东方女官帽","chara/equipment/e0336/model/c0101e0336_met.mdl"
15643,"东方女官服","chara/equipment/e0336/model/c0101e0336_top.mdl"
15644,"东方女官靴","chara/equipment/e0336/model/c0101e0336_sho.mdl"
24602,"东方女生发带","chara/equipment/e6085/model/c0101e6085_met.mdl"
24604,"东方女生皮靴","chara/equipment/e6085/model/c0101e6085_sho.mdl"
24603,"东方女生袴","chara/equipment/e6085/model/c0101e6085_top.mdl"
40453,"东方旅行艺人复衫","chara/equipment/e6175/model/c0101e6175_top.mdl"
40455,"东方旅行艺人皮鞋","chara/equipment/e6175/model/c0101e6175_sho.mdl"
40454,"东方旅行艺人长裤","chara/equipment/e6175/model/c0101e6175_dwn.mdl"
40452,"东方旅行艺人面具","chara/equipment/e6175/model/c0101e6175_met.mdl"
25011,"东方旅装","chara/equipment/e6088/model/c0101e6088_top.mdl"
21036,"东方武人帽","chara/equipment/e6049/model/c0101e6049_met.mdl"
21037,"东方武人服","chara/equipment/e6049/model/c0101e6049_top.mdl"
21038,"东方武人靴","chara/equipment/e6049/model/c0101e6049_sho.mdl"
24148,"东方武官帽","chara/equipment/e6079/model/c0101e6079_met.mdl"
24149,"东方武官服","chara/equipment/e6079/model/c0101e6079_top.mdl"
24150,"东方武官腕环","chara/equipment/e6079/model/c0101e6079_glv.mdl"
24151,"东方武官裤","chara/equipment/e6079/model/c0101e6079_dwn.mdl"
24152,"东方武官鞋","chara/equipment/e6079/model/c0101e6079_sho.mdl"
14859,"东方秀女布鞋","chara/equipment/e6015/model/c0101e6015_sho.mdl"
14857,"东方秀女旗袍","chara/equipment/e6015/model/c0101e6015_top.mdl"
14858,"东方秀女旗裙","chara/equipment/e6015/model/c0101e6015_dwn.mdl"
50273,"东方科技外套","chara/equipment/e6244/model/c0101e6244_top.mdl"
50274,"东方科技手套","chara/equipment/e6244/model/c0101e6244_glv.mdl"
50275,"东方科技束膝裤","chara/equipment/e6244/model/c0101e6244_dwn.mdl"
50276,"东方科技运动鞋","chara/equipment/e6244/model/c0101e6244_sho.mdl"
50272,"东方科技面罩","chara/equipment/e6244/model/c0101e6244_met.mdl"
24153,"东方美姬帽","chara/equipment/e6080/model/c0101e6080_met.mdl"
24154,"东方美姬服","chara/equipment/e6080/model/c0101e6080_top.mdl"
24155,"东方美姬腕环","chara/equipment/e6079/model/c0101e6079_glv.mdl"
24156,"东方美姬裤","chara/equipment/e6080/model/c0101e6080_dwn.mdl"
24157,"东方美姬鞋","chara/equipment/e6080/model/c0101e6080_sho.mdl"
28605,"东方美玉帽","chara/equipment/e6100/model/c0101e6100_met.mdl"
28606,"东方美玉服","chara/equipment/e6100/model/c0101e6100_top.mdl"
28607,"东方美玉腕饰","chara/equipment/e6100/model/c0101e6100_glv.mdl"
28608,"东方美玉衬裙","chara/equipment/e6100/model/c0101e6100_dwn.mdl"
28609,"东方美玉靴","chara/equipment/e6100/model/c0101e6100_sho.mdl"
15640,"东方警卫制服","chara/equipment/e0335/model/c0101e0335_top.mdl"
15639,"东方警卫帽","chara/equipment/e0335/model/c0101e0335_met.mdl"
15641,"东方警卫长靴","chara/equipment/e0335/model/c0101e0335_sho.mdl"
15485,"东方贵人帷裳","chara/equipment/e6020/model/c0101e6020_dwn.mdl"
15482,"东方贵人爵弁","chara/equipment/e6020/model/c0101e6020_met.mdl"
15483,"东方贵人玄端","chara/equipment/e6020/model/c0101e6020_top.mdl"
15484,"东方贵人腕饰","chara/equipment/e6020/model/c0101e6020_glv.mdl"
15486,"东方贵人舄履","chara/equipment/e6020/model/c0101e6020_sho.mdl"
16590,"东方雅人佩楯","chara/equipment/e6031/model/c0101e6031_dwn.mdl"
16588,"东方雅人帽","chara/equipment/e6031/model/c0101e6031_met.mdl"
16589,"东方雅人服","chara/equipment/e6031/model/c0101e6031_top.mdl"
16591,"东方雅人靴","chara/equipment/e6031/model/c0101e6031_sho.mdl"
28600,"东方雅士帽","chara/equipment/e6099/model/c0101e6099_met.mdl"
28601,"东方雅士服","chara/equipment/e6099/model/c0101e6099_top.mdl"
28602,"东方雅士腕饰","chara/equipment/e6099/model/c0101e6099_glv.mdl"
28603,"东方雅士长裤","chara/equipment/e6099/model/c0101e6099_dwn.mdl"
28604,"东方雅士靴","chara/equipment/e6099/model/c0101e6099_sho.mdl"
8220,"东节鱼翅汤","chara/weapon/w9901/obj/body/b0012/model/w9901b0012.mdl"
26433,"丝音 - 主手","chara/weapon/w1802/obj/body/b0002/model/w1802b0002.mdl"
26433,"丝音 - 副手","chara/weapon/w1852/obj/body/b0002/model/w1852b0002.mdl"
18425,"严峻的高山","chara/weapon/w0401/obj/body/b0004/model/w0401b0004.mdl"
26452,"中庸制敌头冠","chara/equipment/e0419/model/c0101e0419_met.mdl"
26453,"中庸制敌战铠","chara/equipment/e0419/model/c0101e0419_top.mdl"
26454,"中庸制敌手铠","chara/equipment/e0419/model/c0101e0419_glv.mdl"
26455,"中庸制敌打底裤","chara/equipment/e0418/model/c0101e0418_dwn.mdl"
26456,"中庸制敌铠靴","chara/equipment/e0418/model/c0101e0418_sho.mdl"
28516,"中庸厨刀 - 主手","chara/weapon/w5741/obj/body/b0001/model/w5741b0001.mdl"
28516,"中庸厨刀 - 副手","chara/weapon/w5781/obj/body/b0001/model/w5781b0001.mdl"
26484,"中庸咏咒半手套","chara/equipment/e0421/model/c0101e0421_glv.mdl"
26482,"中庸咏咒宽边帽","chara/equipment/e0421/model/c0101e0421_met.mdl"
26502,"中庸咏咒手镯","chara/accessory/a0079/model/c0101a0079_wrs.mdl"
26485,"中庸咏咒打底裤","chara/equipment/e0421/model/c0101e0421_dwn.mdl"
26507,"中庸咏咒指环 - 右","chara/accessory/a0079/model/c0101a0079_rir.mdl"
26507,"中庸咏咒指环 - 左","chara/accessory/a0079/model/c0101a0079_ril.mdl"
26492,"中庸咏咒耳坠","chara/accessory/a0079/model/c0101a0079_ear.mdl"
26483,"中庸咏咒长衣","chara/equipment/e0421/model/c0101e0421_top.mdl"
26486,"中庸咏咒长靴","chara/equipment/e0421/model/c0101e0421_sho.mdl"
26497,"中庸咏咒项环","chara/accessory/a0079/model/c0101a0079_nek.mdl"
28463,"中庸圆头锤 - 主手","chara/weapon/w5201/obj/body/b0006/model/w5201b0006.mdl"
28463,"中庸圆头锤 - 副手","chara/weapon/w5281/obj/body/b0002/model/w5281b0002.mdl"
28465,"中庸圆革刀 - 主手","chara/weapon/w5401/obj/body/b0006/model/w5401b0006.mdl"
28465,"中庸圆革刀 - 副手","chara/weapon/w5481/obj/body/b0002/model/w5481b0002.mdl"
28479,"中庸大地半指护手","chara/equipment/e0592/model/c0101e0592_glv.mdl"
28478,"中庸大地外套","chara/equipment/e0592/model/c0101e0592_top.mdl"
28480,"中庸大地打底裤","chara/equipment/e0592/model/c0101e0592_dwn.mdl"
28477,"中庸大地皮帽","chara/equipment/e0478/model/c0101e0478_met.mdl"
28481,"中庸大地筒靴","chara/equipment/e0592/model/c0101e0592_sho.mdl"
28464,"中庸工艺锤 - 主手","chara/weapon/w5301/obj/body/b0005/model/w5301b0005.mdl"
28464,"中庸工艺锤 - 副手","chara/weapon/w5381/obj/body/b0002/model/w5381b0002.mdl"
28473,"中庸巧匠外套","chara/equipment/e0339/model/c0101e0339_top.mdl"
28472,"中庸巧匠工作帽","chara/equipment/e0426/model/c0101e0426_met.mdl"
28476,"中庸巧匠工作鞋","chara/equipment/e0339/model/c0101e0339_sho.mdl"
28474,"中庸巧匠手套","chara/equipment/e0339/model/c0101e0339_glv.mdl"
28475,"中庸巧匠软甲裤","chara/equipment/e0339/model/c0101e0339_dwn.mdl"
28513,"中庸平斩 - 主手","chara/weapon/w5441/obj/body/b0001/model/w5441b0001.mdl"
28513,"中庸平斩 - 副手","chara/weapon/w5481/obj/body/b0001/model/w5481b0001.mdl"
26499,"中庸强攻手镯","chara/accessory/a0079/model/c0101a0079_wrs.mdl"
26504,"中庸强攻指环 - 右","chara/accessory/a0079/model/c0101a0079_rir.mdl"
26504,"中庸强攻指环 - 左","chara/accessory/a0079/model/c0101a0079_ril.mdl"
26489,"中庸强攻耳坠","chara/accessory/a0079/model/c0101a0079_ear.mdl"
26494,"中庸强攻项环","chara/accessory/a0079/model/c0101a0079_nek.mdl"
26462,"中庸强袭凉鞋","chara/equipment/e0371/model/c0101e0371_sho.mdl"
26458,"中庸强袭头冠","chara/equipment/e0371/model/c0101e0371_met.mdl"
26460,"中庸强袭手套","chara/equipment/e0371/model/c0101e0371_glv.mdl"
26459,"中庸强袭斗服","chara/equipment/e0371/model/c0101e0371_top.mdl"
26461,"中庸强袭束膝裤","chara/equipment/e0371/model/c0101e0371_dwn.mdl"
26446,"中庸御敌头冠","chara/equipment/e0370/model/c0101e0370_met.mdl"
26447,"中庸御敌战铠","chara/equipment/e0370/model/c0101e0370_top.mdl"
26448,"中庸御敌手铠","chara/equipment/e0370/model/c0101e0370_glv.mdl"
26498,"中庸御敌手镯","chara/accessory/a0079/model/c0101a0079_wrs.mdl"
26503,"中庸御敌指环 - 右","chara/accessory/a0079/model/c0101a0079_rir.mdl"
26503,"中庸御敌指环 - 左","chara/accessory/a0079/model/c0101a0079_ril.mdl"
26488,"中庸御敌耳坠","chara/accessory/a0079/model/c0101a0079_ear.mdl"
26450,"中庸御敌铠靴","chara/equipment/e0370/model/c0101e0370_sho.mdl"
26449,"中庸御敌锁甲骑兵裤","chara/equipment/e0370/model/c0101e0370_dwn.mdl"
26493,"中庸御敌项环","chara/accessory/a0079/model/c0101a0079_nek.mdl"
28470,"中庸手斧","chara/weapon/w7102/obj/body/b0001/model/w7102b0001.mdl"
28511,"中庸手钳 - 主手","chara/weapon/w5241/obj/body/b0001/model/w5241b0001.mdl"
28511,"中庸手钳 - 副手","chara/weapon/w5281/obj/body/b0001/model/w5281b0001.mdl"
28461,"中庸手锯 - 主手","chara/weapon/w5005/obj/body/b0001/model/w5005b0001.mdl"
28461,"中庸手锯 - 副手","chara/weapon/w5081/obj/body/b0002/model/w5081b0002.mdl"
28462,"中庸横头锤 - 主手","chara/weapon/w5101/obj/body/b0004/model/w5101b0004.mdl"
28462,"中庸横头锤 - 副手","chara/weapon/w5181/obj/body/b0002/model/w5181b0002.mdl"
26501,"中庸治愈手镯","chara/accessory/a0079/model/c0101a0079_wrs.mdl"
26506,"中庸治愈指环 - 右","chara/accessory/a0079/model/c0101a0079_rir.mdl"
26506,"中庸治愈指环 - 左","chara/accessory/a0079/model/c0101a0079_ril.mdl"
26476,"中庸治愈礼帽","chara/equipment/e0422/model/c0101e0422_met.mdl"
26478,"中庸治愈礼服手套","chara/equipment/e0422/model/c0101e0422_glv.mdl"
26491,"中庸治愈耳坠","chara/accessory/a0079/model/c0101a0079_ear.mdl"
26479,"中庸治愈软甲裤","chara/equipment/e0422/model/c0101e0422_dwn.mdl"
26477,"中庸治愈长衣","chara/equipment/e0422/model/c0101e0422_top.mdl"
26480,"中庸治愈长靴","chara/equipment/e0422/model/c0101e0422_sho.mdl"
26496,"中庸治愈项环","chara/accessory/a0079/model/c0101a0079_nek.mdl"
26470,"中庸游击包头巾","chara/equipment/e0420/model/c0101e0420_met.mdl"
26471,"中庸游击外套","chara/equipment/e0420/model/c0101e0420_top.mdl"
26472,"中庸游击手套","chara/equipment/e0420/model/c0101e0420_glv.mdl"
26473,"中庸游击打底裤","chara/equipment/e0420/model/c0101e0420_dwn.mdl"
26474,"中庸游击高筒靴","chara/equipment/e0420/model/c0101e0420_sho.mdl"
28468,"中庸煎锅 - 主手","chara/weapon/w5701/obj/body/b0007/model/w5701b0007.mdl"
28468,"中庸煎锅 - 副手","chara/weapon/w5722/obj/body/b0001/model/w5722b0001.mdl"
28512,"中庸砂轮机 - 主手","chara/weapon/w5341/obj/body/b0001/model/w5341b0001.mdl"
28512,"中庸砂轮机 - 副手","chara/weapon/w5361/obj/body/b0001/model/w5361b0001.mdl"
28515,"中庸研钵 - 主手","chara/weapon/w5641/obj/body/b0001/model/w5641b0001.mdl"
28515,"中庸研钵 - 副手","chara/weapon/w5661/obj/body/b0001/model/w5661b0001.mdl"
28517,"中庸碎石锤","chara/weapon/w7051/obj/body/b0001/model/w7051b0001.mdl"
26464,"中庸精准包头巾","chara/equipment/e0372/model/c0101e0372_met.mdl"
26466,"中庸精准半指手套","chara/equipment/e0372/model/c0101e0372_glv.mdl"
26500,"中庸精准手镯","chara/accessory/a0079/model/c0101a0079_wrs.mdl"
26505,"中庸精准指环 - 右","chara/accessory/a0079/model/c0101a0079_rir.mdl"
26505,"中庸精准指环 - 左","chara/accessory/a0079/model/c0101a0079_ril.mdl"
26468,"中庸精准筒靴","chara/equipment/e0372/model/c0101e0372_sho.mdl"
26465,"中庸精准罩衣","chara/equipment/e0372/model/c0101e0372_top.mdl"
26490,"中庸精准耳坠","chara/accessory/a0079/model/c0101a0079_ear.mdl"
26467,"中庸精准衬裤","chara/equipment/e0372/model/c0101e0372_dwn.mdl"
26495,"中庸精准项环","chara/accessory/a0079/model/c0101a0079_nek.mdl"
28514,"中庸纺车 - 主手","chara/weapon/w5571/obj/body/b0001/model/w5571b0001.mdl"
28514,"中庸纺车 - 副手","chara/weapon/w5561/obj/body/b0001/model/w5561b0001.mdl"
28466,"中庸缝针","chara/weapon/w5501/obj/body/b0004/model/w5501b0004.mdl"
28509,"中庸羊角锤 - 主手","chara/weapon/w5041/obj/body/b0001/model/w5041b0001.mdl"
28509,"中庸羊角锤 - 副手","chara/weapon/w5081/obj/body/b0001/model/w5081b0001.mdl"
28467,"中庸蒸馏器 - 主手","chara/weapon/w5603/obj/body/b0003/model/w5603b0003.mdl"
28467,"中庸蒸馏器 - 副手","chara/weapon/w5682/obj/body/b0001/model/w5682b0001.mdl"
28471,"中庸钓竿 - 主手","chara/weapon/w7201/obj/body/b0006/model/w7201b0006.mdl"
28471,"中庸钓竿 - 副手","chara/weapon/w7281/obj/body/b0001/model/w7281b0001.mdl"
28510,"中庸锉刀 - 主手","chara/weapon/w5141/obj/body/b0001/model/w5141b0001.mdl"
28510,"中庸锉刀 - 副手","chara/weapon/w5181/obj/body/b0001/model/w5181b0001.mdl"
28518,"中庸镰刀","chara/weapon/w7151/obj/body/b0001/model/w7151b0001.mdl"
28469,"中庸鹤嘴锄","chara/weapon/w7001/obj/body/b0006/model/w7001b0006.mdl"
46405,"中量级制敌外套","chara/equipment/e0877/model/c0101e0877_top.mdl"
46404,"中量级制敌头戴式拾音器","chara/equipment/e0877/model/c0101e0877_met.mdl"
46406,"中量级制敌手套","chara/equipment/e0877/model/c0101e0877_glv.mdl"
46408,"中量级制敌筒靴","chara/equipment/e0877/model/c0101e0877_sho.mdl"
46407,"中量级制敌衬裤","chara/equipment/e0877/model/c0101e0877_dwn.mdl"
46443,"中量级咏咒冲锋项环","chara/accessory/a0173/model/c0101a0173_nek.mdl"
46431,"中量级咏咒半指手套","chara/equipment/e0880/model/c0101e0880_glv.mdl"
46430,"中量级咏咒外套","chara/equipment/e0880/model/c0101e0880_top.mdl"
46429,"中量级咏咒头戴式拾音器","chara/equipment/e0880/model/c0101e0880_met.mdl"
46453,"中量级咏咒戒指 - 右","chara/accessory/a0173/model/c0101a0173_rir.mdl"
46453,"中量级咏咒戒指 - 左","chara/accessory/a0173/model/c0101a0173_ril.mdl"
46448,"中量级咏咒手镯","chara/accessory/a0173/model/c0101a0173_wrs.mdl"
46433,"中量级咏咒短靴","chara/equipment/e0880/model/c0101e0880_sho.mdl"
46438,"中量级咏咒耳坠","chara/accessory/a0173/model/c0101a0173_ear.mdl"
46432,"中量级咏咒衬裤","chara/equipment/e0880/model/c0101e0880_dwn.mdl"
46440,"中量级强攻冲锋项环","chara/accessory/a0173/model/c0101a0173_nek.mdl"
46450,"中量级强攻戒指 - 右","chara/accessory/a0173/model/c0101a0173_rir.mdl"
46450,"中量级强攻戒指 - 左","chara/accessory/a0173/model/c0101a0173_ril.mdl"
46445,"中量级强攻手镯","chara/accessory/a0173/model/c0101a0173_wrs.mdl"
46435,"中量级强攻耳坠","chara/accessory/a0173/model/c0101a0173_ear.mdl"
46411,"中量级强袭半指手套","chara/equipment/e0878/model/c0101e0878_glv.mdl"
46410,"中量级强袭坎肩","chara/equipment/e0878/model/c0101e0878_top.mdl"
46409,"中量级强袭护面","chara/equipment/e0878/model/c0101e0878_met.mdl"
46413,"中量级强袭短靴","chara/equipment/e0878/model/c0101e0878_sho.mdl"
46412,"中量级强袭马裤","chara/equipment/e0878/model/c0101e0878_dwn.mdl"
46439,"中量级御敌冲锋项环","chara/accessory/a0173/model/c0101a0173_nek.mdl"
46400,"中量级御敌外套","chara/equipment/e0877/model/c0101e0877_top.mdl"
46399,"中量级御敌头戴式拾音器","chara/equipment/e0877/model/c0101e0877_met.mdl"
46449,"中量级御敌戒指 - 右","chara/accessory/a0173/model/c0101a0173_rir.mdl"
46449,"中量级御敌戒指 - 左","chara/accessory/a0173/model/c0101a0173_ril.mdl"
46401,"中量级御敌手套","chara/equipment/e0877/model/c0101e0877_glv.mdl"
46444,"中量级御敌手镯","chara/accessory/a0173/model/c0101a0173_wrs.mdl"
46403,"中量级御敌筒靴","chara/equipment/e0877/model/c0101e0877_sho.mdl"
46434,"中量级御敌耳坠","chara/accessory/a0173/model/c0101a0173_ear.mdl"
46402,"中量级御敌衬裤","chara/equipment/e0877/model/c0101e0877_dwn.mdl"
46442,"中量级治愈冲锋项环","chara/accessory/a0173/model/c0101a0173_nek.mdl"
46426,"中量级治愈半指手套","chara/equipment/e0880/model/c0101e0880_glv.mdl"
46425,"中量级治愈外套","chara/equipment/e0880/model/c0101e0880_top.mdl"
46424,"中量级治愈头戴式拾音器","chara/equipment/e0880/model/c0101e0880_met.mdl"
46452,"中量级治愈戒指 - 右","chara/accessory/a0173/model/c0101a0173_rir.mdl"
46452,"中量级治愈戒指 - 左","chara/accessory/a0173/model/c0101a0173_ril.mdl"
46447,"中量级治愈手镯","chara/accessory/a0173/model/c0101a0173_wrs.mdl"
46428,"中量级治愈短靴","chara/equipment/e0880/model/c0101e0880_sho.mdl"
46437,"中量级治愈耳坠","chara/accessory/a0173/model/c0101a0173_ear.mdl"
46427,"中量级治愈衬裤","chara/equipment/e0880/model/c0101e0880_dwn.mdl"
46421,"中量级游击半指手套","chara/equipment/e0878/model/c0101e0878_glv.mdl"
46420,"中量级游击坎肩","chara/equipment/e0878/model/c0101e0878_top.mdl"
46419,"中量级游击护面","chara/equipment/e0878/model/c0101e0878_met.mdl"
46423,"中量级游击短靴","chara/equipment/e0878/model/c0101e0878_sho.mdl"
46422,"中量级游击马裤","chara/equipment/e0878/model/c0101e0878_dwn.mdl"
46441,"中量级精准冲锋项环","chara/accessory/a0173/model/c0101a0173_nek.mdl"
46451,"中量级精准戒指 - 右","chara/accessory/a0173/model/c0101a0173_rir.mdl"
46451,"中量级精准戒指 - 左","chara/accessory/a0173/model/c0101a0173_ril.mdl"
46416,"中量级精准手套","chara/equipment/e0879/model/c0101e0879_glv.mdl"
46446,"中量级精准手镯","chara/accessory/a0173/model/c0101a0173_wrs.mdl"
46414,"中量级精准护目镜","chara/equipment/e0879/model/c0101e0879_met.mdl"
46415,"中量级精准皮衣","chara/equipment/e0879/model/c0101e0879_top.mdl"
46418,"中量级精准短靴","chara/equipment/e0879/model/c0101e0879_sho.mdl"
46436,"中量级精准耳坠","chara/accessory/a0173/model/c0101a0173_ear.mdl"
46417,"中量级精准衬裤","chara/equipment/e0879/model/c0101e0879_dwn.mdl"
